,pos,chrom,region
62,50419346,chr1,chr1_50418877_50419478
63,50419349,chr1,chr1_50418877_50419478
64,50419353,chr1,chr1_50418877_50419478
65,50419359,chr1,chr1_50418877_50419478
66,50419367,chr1,chr1_50418877_50419478
67,50419375,chr1,chr1_50418877_50419478
68,50419388,chr1,chr1_50418877_50419478
69,50419391,chr1,chr1_50418877_50419478
70,50419394,chr1,chr1_50418877_50419478
71,50419396,chr1,chr1_50418877_50419478
72,50419429,chr1,chr1_50418877_50419478
73,50419453,chr1,chr1_50418877_50419478
74,50419460,chr1,chr1_50418877_50419478
75,50419474,chr1,chr1_50418877_50419478
76,50419477,chr1,chr1_50418877_50419478
0,22814289,chr16,chr16_22814288_22814881
1,22814293,chr16,chr16_22814288_22814881
2,22814300,chr16,chr16_22814288_22814881
3,22814302,chr16,chr16_22814288_22814881
4,22814307,chr16,chr16_22814288_22814881
5,22814313,chr16,chr16_22814288_22814881
6,22814316,chr16,chr16_22814288_22814881
7,22814320,chr16,chr16_22814288_22814881
8,22814336,chr16,chr16_22814288_22814881
9,22814340,chr16,chr16_22814288_22814881
10,22814345,chr16,chr16_22814288_22814881
11,22814349,chr16,chr16_22814288_22814881
12,22814357,chr16,chr16_22814288_22814881
13,22814368,chr16,chr16_22814288_22814881
14,22814378,chr16,chr16_22814288_22814881
15,22814400,chr16,chr16_22814288_22814881
16,22814411,chr16,chr16_22814288_22814881
17,22814419,chr16,chr16_22814288_22814881
18,22814428,chr16,chr16_22814288_22814881
19,22814448,chr16,chr16_22814288_22814881
20,22814469,chr16,chr16_22814288_22814881
21,22814478,chr16,chr16_22814288_22814881
22,22814481,chr16,chr16_22814288_22814881
23,22814490,chr16,chr16_22814288_22814881
24,22814494,chr16,chr16_22814288_22814881
25,22814499,chr16,chr16_22814288_22814881
26,22814501,chr16,chr16_22814288_22814881
27,22814507,chr16,chr16_22814288_22814881
28,22814515,chr16,chr16_22814288_22814881
29,22814520,chr16,chr16_22814288_22814881
30,22814522,chr16,chr16_22814288_22814881
31,22814535,chr16,chr16_22814288_22814881
32,22814539,chr16,chr16_22814288_22814881
33,22814561,chr16,chr16_22814288_22814881
34,22814564,chr16,chr16_22814288_22814881
35,22814575,chr16,chr16_22814288_22814881
36,22814591,chr16,chr16_22814288_22814881
37,22814594,chr16,chr16_22814288_22814881
38,22814596,chr16,chr16_22814288_22814881
39,22814632,chr16,chr16_22814288_22814881
40,22814634,chr16,chr16_22814288_22814881
41,22814636,chr16,chr16_22814288_22814881
42,22814651,chr16,chr16_22814288_22814881
43,22814653,chr16,chr16_22814288_22814881
44,22814660,chr16,chr16_22814288_22814881
45,22814662,chr16,chr16_22814288_22814881
46,22814676,chr16,chr16_22814288_22814881
47,22814684,chr16,chr16_22814288_22814881
48,22814690,chr16,chr16_22814288_22814881
49,22814733,chr16,chr16_22814288_22814881
50,22814736,chr16,chr16_22814288_22814881
51,22814746,chr16,chr16_22814288_22814881
52,22814752,chr16,chr16_22814288_22814881
53,22814760,chr16,chr16_22814288_22814881
54,22814763,chr16,chr16_22814288_22814881
55,22814765,chr16,chr16_22814288_22814881
56,22814770,chr16,chr16_22814288_22814881
57,22814779,chr16,chr16_22814288_22814881
58,22814781,chr16,chr16_22814288_22814881
59,22814790,chr16,chr16_22814288_22814881
60,22814792,chr16,chr16_22814288_22814881
61,22814796,chr16,chr16_22814288_22814881
62,22814821,chr16,chr16_22814288_22814881
63,22814838,chr16,chr16_22814288_22814881
64,22814843,chr16,chr16_22814288_22814881
65,22814846,chr16,chr16_22814288_22814881
66,22814853,chr16,chr16_22814288_22814881
67,22814862,chr16,chr16_22814288_22814881
68,22814871,chr16,chr16_22814288_22814881
69,22814873,chr16,chr16_22814288_22814881
70,22814877,chr16,chr16_22814288_22814881
71,22814880,chr16,chr16_22814288_22814881
0,24902885,chr12,chr12_24902884_24903457
1,24902893,chr12,chr12_24902884_24903457
2,24902900,chr12,chr12_24902884_24903457
3,24902923,chr12,chr12_24902884_24903457
4,24902929,chr12,chr12_24902884_24903457
5,24902933,chr12,chr12_24902884_24903457
6,24902939,chr12,chr12_24902884_24903457
7,24902951,chr12,chr12_24902884_24903457
8,24902962,chr12,chr12_24902884_24903457
9,24902967,chr12,chr12_24902884_24903457
10,24902972,chr12,chr12_24902884_24903457
11,24902977,chr12,chr12_24902884_24903457
12,24902999,chr12,chr12_24902884_24903457
13,24903005,chr12,chr12_24902884_24903457
14,24903007,chr12,chr12_24902884_24903457
15,24903022,chr12,chr12_24902884_24903457
16,24903033,chr12,chr12_24902884_24903457
17,24903038,chr12,chr12_24902884_24903457
18,24903040,chr12,chr12_24902884_24903457
19,24903042,chr12,chr12_24902884_24903457
20,24903052,chr12,chr12_24902884_24903457
21,24903062,chr12,chr12_24902884_24903457
22,24903078,chr12,chr12_24902884_24903457
23,24903081,chr12,chr12_24902884_24903457
24,24903085,chr12,chr12_24902884_24903457
25,24903097,chr12,chr12_24902884_24903457
26,24903109,chr12,chr12_24902884_24903457
27,24903120,chr12,chr12_24902884_24903457
28,24903122,chr12,chr12_24902884_24903457
29,24903124,chr12,chr12_24902884_24903457
30,24903137,chr12,chr12_24902884_24903457
31,24903146,chr12,chr12_24902884_24903457
32,24903149,chr12,chr12_24902884_24903457
33,24903188,chr12,chr12_24902884_24903457
34,24903193,chr12,chr12_24902884_24903457
35,24903213,chr12,chr12_24902884_24903457
36,24903222,chr12,chr12_24902884_24903457
37,24903227,chr12,chr12_24902884_24903457
38,24903243,chr12,chr12_24902884_24903457
39,24903249,chr12,chr12_24902884_24903457
40,24903255,chr12,chr12_24902884_24903457
41,24903263,chr12,chr12_24902884_24903457
42,24903271,chr12,chr12_24902884_24903457
43,24903273,chr12,chr12_24902884_24903457
44,24903278,chr12,chr12_24902884_24903457
45,24903282,chr12,chr12_24902884_24903457
46,24903286,chr12,chr12_24902884_24903457
47,24903298,chr12,chr12_24902884_24903457
48,24903309,chr12,chr12_24902884_24903457
49,24903311,chr12,chr12_24902884_24903457
50,24903351,chr12,chr12_24902884_24903457
51,24903358,chr12,chr12_24902884_24903457
52,24903365,chr12,chr12_24902884_24903457
53,24903386,chr12,chr12_24902884_24903457
54,24903417,chr12,chr12_24902884_24903457
55,24903456,chr12,chr12_24902884_24903457
0,125141550,chr3,chr3_125141549_125142116
1,125141553,chr3,chr3_125141549_125142116
2,125141585,chr3,chr3_125141549_125142116
3,125141611,chr3,chr3_125141549_125142116
4,125141614,chr3,chr3_125141549_125142116
5,125141643,chr3,chr3_125141549_125142116
6,125141679,chr3,chr3_125141549_125142116
7,125141686,chr3,chr3_125141549_125142116
8,125141693,chr3,chr3_125141549_125142116
9,125141700,chr3,chr3_125141549_125142116
10,125141711,chr3,chr3_125141549_125142116
11,125141713,chr3,chr3_125141549_125142116
12,125141716,chr3,chr3_125141549_125142116
13,125141726,chr3,chr3_125141549_125142116
14,125141729,chr3,chr3_125141549_125142116
15,125141732,chr3,chr3_125141549_125142116
16,125141765,chr3,chr3_125141549_125142116
17,125141769,chr3,chr3_125141549_125142116
18,125141772,chr3,chr3_125141549_125142116
19,125141797,chr3,chr3_125141549_125142116
20,125141821,chr3,chr3_125141549_125142116
21,125141827,chr3,chr3_125141549_125142116
22,125141840,chr3,chr3_125141549_125142116
23,125141842,chr3,chr3_125141549_125142116
24,125141856,chr3,chr3_125141549_125142116
25,125141860,chr3,chr3_125141549_125142116
26,125141881,chr3,chr3_125141549_125142116
27,125141888,chr3,chr3_125141549_125142116
28,125141899,chr3,chr3_125141549_125142116
29,125141907,chr3,chr3_125141549_125142116
30,125141929,chr3,chr3_125141549_125142116
31,125141947,chr3,chr3_125141549_125142116
32,125141951,chr3,chr3_125141549_125142116
33,125141954,chr3,chr3_125141549_125142116
34,125141957,chr3,chr3_125141549_125142116
35,125141961,chr3,chr3_125141549_125142116
36,125141968,chr3,chr3_125141549_125142116
37,125141971,chr3,chr3_125141549_125142116
38,125141990,chr3,chr3_125141549_125142116
39,125141999,chr3,chr3_125141549_125142116
40,125142001,chr3,chr3_125141549_125142116
41,125142027,chr3,chr3_125141549_125142116
42,125142029,chr3,chr3_125141549_125142116
43,125142032,chr3,chr3_125141549_125142116
44,125142034,chr3,chr3_125141549_125142116
45,125142038,chr3,chr3_125141549_125142116
46,125142048,chr3,chr3_125141549_125142116
47,125142054,chr3,chr3_125141549_125142116
48,125142060,chr3,chr3_125141549_125142116
49,125142062,chr3,chr3_125141549_125142116
50,125142064,chr3,chr3_125141549_125142116
51,125142067,chr3,chr3_125141549_125142116
52,125142085,chr3,chr3_125141549_125142116
53,125142106,chr3,chr3_125141549_125142116
54,125142113,chr3,chr3_125141549_125142116
55,125142115,chr3,chr3_125141549_125142116
0,176122575,chr2,chr2_176122574_176123118
1,176122588,chr2,chr2_176122574_176123118
2,176122591,chr2,chr2_176122574_176123118
3,176122639,chr2,chr2_176122574_176123118
4,176122655,chr2,chr2_176122574_176123118
5,176122676,chr2,chr2_176122574_176123118
6,176122683,chr2,chr2_176122574_176123118
7,176122685,chr2,chr2_176122574_176123118
8,176122687,chr2,chr2_176122574_176123118
9,176122713,chr2,chr2_176122574_176123118
10,176122722,chr2,chr2_176122574_176123118
11,176122730,chr2,chr2_176122574_176123118
12,176122734,chr2,chr2_176122574_176123118
13,176122737,chr2,chr2_176122574_176123118
14,176122740,chr2,chr2_176122574_176123118
15,176122752,chr2,chr2_176122574_176123118
16,176122755,chr2,chr2_176122574_176123118
17,176122758,chr2,chr2_176122574_176123118
18,176122785,chr2,chr2_176122574_176123118
19,176122790,chr2,chr2_176122574_176123118
20,176122831,chr2,chr2_176122574_176123118
21,176122839,chr2,chr2_176122574_176123118
22,176122858,chr2,chr2_176122574_176123118
23,176122861,chr2,chr2_176122574_176123118
24,176122870,chr2,chr2_176122574_176123118
25,176122872,chr2,chr2_176122574_176123118
26,176122875,chr2,chr2_176122574_176123118
27,176122877,chr2,chr2_176122574_176123118
28,176122882,chr2,chr2_176122574_176123118
29,176122887,chr2,chr2_176122574_176123118
30,176122890,chr2,chr2_176122574_176123118
31,176122900,chr2,chr2_176122574_176123118
32,176122902,chr2,chr2_176122574_176123118
33,176122910,chr2,chr2_176122574_176123118
34,176122935,chr2,chr2_176122574_176123118
35,176122939,chr2,chr2_176122574_176123118
36,176122945,chr2,chr2_176122574_176123118
37,176122948,chr2,chr2_176122574_176123118
38,176122951,chr2,chr2_176122574_176123118
39,176122957,chr2,chr2_176122574_176123118
40,176122962,chr2,chr2_176122574_176123118
41,176122983,chr2,chr2_176122574_176123118
42,176122987,chr2,chr2_176122574_176123118
43,176123001,chr2,chr2_176122574_176123118
44,176123008,chr2,chr2_176122574_176123118
45,176123010,chr2,chr2_176122574_176123118
46,176123028,chr2,chr2_176122574_176123118
47,176123034,chr2,chr2_176122574_176123118
48,176123037,chr2,chr2_176122574_176123118
49,176123040,chr2,chr2_176122574_176123118
50,176123047,chr2,chr2_176122574_176123118
51,176123061,chr2,chr2_176122574_176123118
52,176123065,chr2,chr2_176122574_176123118
53,176123073,chr2,chr2_176122574_176123118
54,176123076,chr2,chr2_176122574_176123118
55,176123086,chr2,chr2_176122574_176123118
56,176123098,chr2,chr2_176122574_176123118
57,176123104,chr2,chr2_176122574_176123118
58,176123108,chr2,chr2_176122574_176123118
59,176123113,chr2,chr2_176122574_176123118
60,176123117,chr2,chr2_176122574_176123118
0,181059232,chr5,chr5_181059231_181059766
1,181059246,chr5,chr5_181059231_181059766
2,181059255,chr5,chr5_181059231_181059766
3,181059261,chr5,chr5_181059231_181059766
4,181059264,chr5,chr5_181059231_181059766
5,181059285,chr5,chr5_181059231_181059766
6,181059301,chr5,chr5_181059231_181059766
7,181059311,chr5,chr5_181059231_181059766
8,181059313,chr5,chr5_181059231_181059766
9,181059318,chr5,chr5_181059231_181059766
10,181059321,chr5,chr5_181059231_181059766
11,181059330,chr5,chr5_181059231_181059766
12,181059333,chr5,chr5_181059231_181059766
13,181059345,chr5,chr5_181059231_181059766
14,181059350,chr5,chr5_181059231_181059766
15,181059357,chr5,chr5_181059231_181059766
16,181059366,chr5,chr5_181059231_181059766
17,181059370,chr5,chr5_181059231_181059766
18,181059372,chr5,chr5_181059231_181059766
19,181059386,chr5,chr5_181059231_181059766
20,181059394,chr5,chr5_181059231_181059766
21,181059397,chr5,chr5_181059231_181059766
22,181059401,chr5,chr5_181059231_181059766
23,181059421,chr5,chr5_181059231_181059766
24,181059428,chr5,chr5_181059231_181059766
25,181059431,chr5,chr5_181059231_181059766
26,181059437,chr5,chr5_181059231_181059766
27,181059451,chr5,chr5_181059231_181059766
28,181059463,chr5,chr5_181059231_181059766
29,181059465,chr5,chr5_181059231_181059766
30,181059471,chr5,chr5_181059231_181059766
31,181059473,chr5,chr5_181059231_181059766
32,181059475,chr5,chr5_181059231_181059766
33,181059477,chr5,chr5_181059231_181059766
34,181059486,chr5,chr5_181059231_181059766
35,181059488,chr5,chr5_181059231_181059766
36,181059501,chr5,chr5_181059231_181059766
37,181059505,chr5,chr5_181059231_181059766
38,181059532,chr5,chr5_181059231_181059766
39,181059538,chr5,chr5_181059231_181059766
40,181059547,chr5,chr5_181059231_181059766
41,181059558,chr5,chr5_181059231_181059766
42,181059563,chr5,chr5_181059231_181059766
43,181059565,chr5,chr5_181059231_181059766
44,181059568,chr5,chr5_181059231_181059766
45,181059570,chr5,chr5_181059231_181059766
46,181059581,chr5,chr5_181059231_181059766
47,181059583,chr5,chr5_181059231_181059766
48,181059591,chr5,chr5_181059231_181059766
49,181059593,chr5,chr5_181059231_181059766
50,181059596,chr5,chr5_181059231_181059766
51,181059604,chr5,chr5_181059231_181059766
52,181059619,chr5,chr5_181059231_181059766
53,181059625,chr5,chr5_181059231_181059766
54,181059646,chr5,chr5_181059231_181059766
55,181059652,chr5,chr5_181059231_181059766
56,181059655,chr5,chr5_181059231_181059766
57,181059679,chr5,chr5_181059231_181059766
58,181059690,chr5,chr5_181059231_181059766
59,181059694,chr5,chr5_181059231_181059766
60,181059696,chr5,chr5_181059231_181059766
61,181059705,chr5,chr5_181059231_181059766
62,181059727,chr5,chr5_181059231_181059766
63,181059730,chr5,chr5_181059231_181059766
64,181059733,chr5,chr5_181059231_181059766
65,181059736,chr5,chr5_181059231_181059766
66,181059744,chr5,chr5_181059231_181059766
67,181059765,chr5,chr5_181059231_181059766
0,114402995,chr12,chr12_114402994_114403528
1,114403049,chr12,chr12_114402994_114403528
2,114403058,chr12,chr12_114402994_114403528
3,114403067,chr12,chr12_114402994_114403528
4,114403083,chr12,chr12_114402994_114403528
5,114403090,chr12,chr12_114402994_114403528
6,114403137,chr12,chr12_114402994_114403528
7,114403143,chr12,chr12_114402994_114403528
8,114403162,chr12,chr12_114402994_114403528
9,114403178,chr12,chr12_114402994_114403528
10,114403187,chr12,chr12_114402994_114403528
11,114403191,chr12,chr12_114402994_114403528
12,114403200,chr12,chr12_114402994_114403528
13,114403202,chr12,chr12_114402994_114403528
14,114403220,chr12,chr12_114402994_114403528
15,114403224,chr12,chr12_114402994_114403528
16,114403240,chr12,chr12_114402994_114403528
17,114403243,chr12,chr12_114402994_114403528
18,114403245,chr12,chr12_114402994_114403528
19,114403247,chr12,chr12_114402994_114403528
20,114403257,chr12,chr12_114402994_114403528
21,114403260,chr12,chr12_114402994_114403528
22,114403263,chr12,chr12_114402994_114403528
23,114403265,chr12,chr12_114402994_114403528
24,114403294,chr12,chr12_114402994_114403528
25,114403304,chr12,chr12_114402994_114403528
26,114403313,chr12,chr12_114402994_114403528
27,114403341,chr12,chr12_114402994_114403528
28,114403350,chr12,chr12_114402994_114403528
29,114403360,chr12,chr12_114402994_114403528
30,114403364,chr12,chr12_114402994_114403528
31,114403397,chr12,chr12_114402994_114403528
32,114403458,chr12,chr12_114402994_114403528
33,114403462,chr12,chr12_114402994_114403528
34,114403480,chr12,chr12_114402994_114403528
35,114403515,chr12,chr12_114402994_114403528
36,114403527,chr12,chr12_114402994_114403528
0,1042342,chr9,chr9_1042341_1042870
1,1042418,chr9,chr9_1042341_1042870
2,1042426,chr9,chr9_1042341_1042870
3,1042442,chr9,chr9_1042341_1042870
4,1042452,chr9,chr9_1042341_1042870
5,1042461,chr9,chr9_1042341_1042870
6,1042502,chr9,chr9_1042341_1042870
7,1042515,chr9,chr9_1042341_1042870
8,1042522,chr9,chr9_1042341_1042870
9,1042528,chr9,chr9_1042341_1042870
10,1042545,chr9,chr9_1042341_1042870
11,1042549,chr9,chr9_1042341_1042870
12,1042552,chr9,chr9_1042341_1042870
13,1042558,chr9,chr9_1042341_1042870
14,1042569,chr9,chr9_1042341_1042870
15,1042573,chr9,chr9_1042341_1042870
16,1042575,chr9,chr9_1042341_1042870
17,1042583,chr9,chr9_1042341_1042870
18,1042594,chr9,chr9_1042341_1042870
19,1042596,chr9,chr9_1042341_1042870
20,1042605,chr9,chr9_1042341_1042870
21,1042607,chr9,chr9_1042341_1042870
22,1042614,chr9,chr9_1042341_1042870
23,1042616,chr9,chr9_1042341_1042870
24,1042623,chr9,chr9_1042341_1042870
25,1042629,chr9,chr9_1042341_1042870
26,1042645,chr9,chr9_1042341_1042870
27,1042656,chr9,chr9_1042341_1042870
28,1042658,chr9,chr9_1042341_1042870
29,1042663,chr9,chr9_1042341_1042870
30,1042666,chr9,chr9_1042341_1042870
31,1042682,chr9,chr9_1042341_1042870
32,1042688,chr9,chr9_1042341_1042870
33,1042690,chr9,chr9_1042341_1042870
34,1042692,chr9,chr9_1042341_1042870
35,1042703,chr9,chr9_1042341_1042870
36,1042708,chr9,chr9_1042341_1042870
37,1042713,chr9,chr9_1042341_1042870
38,1042717,chr9,chr9_1042341_1042870
39,1042720,chr9,chr9_1042341_1042870
40,1042725,chr9,chr9_1042341_1042870
41,1042728,chr9,chr9_1042341_1042870
42,1042730,chr9,chr9_1042341_1042870
43,1042743,chr9,chr9_1042341_1042870
44,1042753,chr9,chr9_1042341_1042870
45,1042756,chr9,chr9_1042341_1042870
46,1042759,chr9,chr9_1042341_1042870
47,1042770,chr9,chr9_1042341_1042870
48,1042847,chr9,chr9_1042341_1042870
49,1042850,chr9,chr9_1042341_1042870
50,1042852,chr9,chr9_1042341_1042870
51,1042866,chr9,chr9_1042341_1042870
52,1042869,chr9,chr9_1042341_1042870
0,107164023,chr10,chr10_107164022_107164546
1,107164029,chr10,chr10_107164022_107164546
2,107164035,chr10,chr10_107164022_107164546
3,107164066,chr10,chr10_107164022_107164546
4,107164072,chr10,chr10_107164022_107164546
5,107164086,chr10,chr10_107164022_107164546
6,107164093,chr10,chr10_107164022_107164546
7,107164099,chr10,chr10_107164022_107164546
8,107164141,chr10,chr10_107164022_107164546
9,107164150,chr10,chr10_107164022_107164546
10,107164155,chr10,chr10_107164022_107164546
11,107164157,chr10,chr10_107164022_107164546
12,107164168,chr10,chr10_107164022_107164546
13,107164188,chr10,chr10_107164022_107164546
14,107164193,chr10,chr10_107164022_107164546
15,107164198,chr10,chr10_107164022_107164546
16,107164207,chr10,chr10_107164022_107164546
17,107164211,chr10,chr10_107164022_107164546
18,107164216,chr10,chr10_107164022_107164546
19,107164227,chr10,chr10_107164022_107164546
20,107164249,chr10,chr10_107164022_107164546
21,107164255,chr10,chr10_107164022_107164546
22,107164269,chr10,chr10_107164022_107164546
23,107164273,chr10,chr10_107164022_107164546
24,107164280,chr10,chr10_107164022_107164546
25,107164303,chr10,chr10_107164022_107164546
26,107164310,chr10,chr10_107164022_107164546
27,107164323,chr10,chr10_107164022_107164546
28,107164345,chr10,chr10_107164022_107164546
29,107164374,chr10,chr10_107164022_107164546
30,107164380,chr10,chr10_107164022_107164546
31,107164384,chr10,chr10_107164022_107164546
32,107164391,chr10,chr10_107164022_107164546
33,107164404,chr10,chr10_107164022_107164546
34,107164407,chr10,chr10_107164022_107164546
35,107164424,chr10,chr10_107164022_107164546
